ds,yhat
20/01/2021,4.5122
21/01/2021,4.5162
22/01/2021,4.5333
23/01/2021,4.5462
24/01/2021,4.5086
25/01/2021,4.4949
26/01/2021,4.4949
27/01/2021,4.5166
28/01/2021,4.5046
29/01/2021,4.5098
30/01/2021,4.4948
31/01/2021,4.5257
01/02/2021,4.5183
02/02/2021,4.5314
03/02/2021,4.5466
04/02/2021,4.5749
05/02/2021,4.5533
06/02/2021,4.5282
07/02/2021,4.5807
08/02/2021,4.5803
09/02/2021,4.5351
10/02/2021,4.5191
11/02/2021,4.5059
12/02/2021,4.4974
13/02/2021,4.4961
14/02/2021,4.4907
15/02/2021,4.5188
16/02/2021,4.5244
17/02/2021,4.5699
18/02/2021,4.5767
19/02/2021,4.6576
20/02/2021,4.6392
21/02/2021,4.5745
22/02/2021,4.5761
23/02/2021,4.5721
24/02/2021,4.5544
25/02/2021,4.5532
26/02/2021,4.5558
27/02/2021,4.5504
28/02/2021,4.5242
01/03/2021,4.492
02/03/2021,4.4923
03/03/2021,4.4873
04/03/2021,4.4762
05/03/2021,4.4529
06/03/2021,4.4699
07/03/2021,4.45
08/03/2021,4.4728
09/03/2021,4.483
10/03/2021,4.4745
11/03/2021,4.4794
12/03/2021,4.4769
13/03/2021,4.485
14/03/2021,4.4844
15/03/2021,4.4968
16/03/2021,4.4992
17/03/2021,4.4576
18/03/2021,4.4756
19/03/2021,4.4823
20/03/2021,4.4952
21/03/2021,4.5224
22/03/2021,4.5627
23/03/2021,4.5566
24/03/2021,4.5499
25/03/2021,4.5334
26/03/2021,4.5409
27/03/2021,4.5302
28/03/2021,4.5443
29/03/2021,4.5539
30/03/2021,4.546
31/03/2021,4.5871
01/04/2021,4.5877
02/04/2021,4.5624
03/04/2021,4.528
04/04/2021,4.4988
05/04/2021,4.4234
06/04/2021,4.4258
07/04/2021,4.3615
08/04/2021,4.2731
09/04/2021,4.2827
10/04/2021,4.3144
11/04/2021,4.2914
12/04/2021,4.3048
13/04/2021,4.291
14/04/2021,4.2831
15/04/2021,4.2693
16/04/2021,4.2761
17/04/2021,4.2952
18/04/2021,4.3288
19/04/2021,4.3649
20/04/2021,4.3657
21/04/2021,4.392
22/04/2021,4.4024
23/04/2021,4.4073
24/04/2021,4.4296
25/04/2021,4.4044
26/04/2021,4.4103
27/04/2021,4.355
28/04/2021,4.3618
29/04/2021,4.3727
30/04/2021,4.3499
01/05/2021,4.3238
02/05/2021,4.3391
03/05/2021,4.3181
04/05/2021,4.2773
05/05/2021,4.2699
06/05/2021,4.2899
07/05/2021,4.3009
08/05/2021,4.3039
09/05/2021,4.3266
