ds,yhat
10/03/2021,€ 0.902500
11/03/2021,€ 0.903000
12/03/2021,€ 0.904600
13/03/2021,€ 0.907000
14/03/2021,€ 0.908400
15/03/2021,€ 0.908200
16/03/2021,€ 0.906300
17/03/2021,€ 0.907300
18/03/2021,€ 0.904800
19/03/2021,€ 0.903700
20/03/2021,€ 0.902900
21/03/2021,€ 0.898500
22/03/2021,€ 0.895300
23/03/2021,€ 0.896500
24/03/2021,€ 0.896700
25/03/2021,€ 0.899800
26/03/2021,€ 0.900700
27/03/2021,€ 0.902400
28/03/2021,€ 0.900500
29/03/2021,€ 0.898300
30/03/2021,€ 0.898800
31/03/2021,€ 0.896900
01/04/2021,€ 0.895000
02/04/2021,€ 0.898800
03/04/2021,€ 0.903000
04/04/2021,€ 0.906200
05/04/2021,€ 0.906600
06/04/2021,€ 0.905500
07/04/2021,€ 0.908400
08/04/2021,€ 0.911300
09/04/2021,€ 0.912600
10/04/2021,€ 0.911400
11/04/2021,€ 0.910700
12/04/2021,€ 0.911700
13/04/2021,€ 0.912400
14/04/2021,€ 0.914600
15/04/2021,€ 0.917300
16/04/2021,€ 0.914100
17/04/2021,€ 0.915500
18/04/2021,€ 0.913700
19/04/2021,€ 0.907300
20/04/2021,€ 0.909500
21/04/2021,€ 0.907500
22/04/2021,€ 0.905600
23/04/2021,€ 0.906500
24/04/2021,€ 0.903000
25/04/2021,€ 0.908800
26/04/2021,€ 0.902800
27/04/2021,€ 0.903800
28/04/2021,€ 0.908200
29/04/2021,€ 0.905500
30/04/2021,€ 0.905000
01/05/2021,€ 0.906500
02/05/2021,€ 0.906100
03/05/2021,€ 0.906000
04/05/2021,€ 0.911100
05/05/2021,€ 0.911600
06/05/2021,€ 0.909700
07/05/2021,€ 0.904200
08/05/2021,€ 0.902700
09/05/2021,€ 0.901600
10/05/2021,€ 0.900600
11/05/2021,€ 0.897300
12/05/2021,€ 0.902400
13/05/2021,€ 0.902000
14/05/2021,€ 0.900700
15/05/2021,€ 0.902500
16/05/2021,€ 0.901600
17/05/2021,€ 0.900300
18/05/2021,€ 0.897700
19/05/2021,€ 0.895100
20/05/2021,€ 0.891700
21/05/2021,€ 0.892700
22/05/2021,€ 0.894300
23/05/2021,€ 0.892800
24/05/2021,€ 0.892700
25/05/2021,€ 0.892600
26/05/2021,€ 0.900000
27/05/2021,€ 0.902000
28/05/2021,€ 0.902700
29/05/2021,€ 0.896300
30/05/2021,€ 0.897300
31/05/2021,€ 0.898600
01/06/2021,€ 0.897000
02/06/2021,€ 0.897600
03/06/2021,€ 0.896500
04/06/2021,€ 0.891900
05/06/2021,€ 0.890900
06/06/2021,€ 0.886600
07/06/2021,€ 0.890900
08/06/2021,€ 0.891800
09/06/2021,€ 0.888200
10/06/2021,€ 0.887100
11/06/2021,€ 0.888500
12/06/2021,€ 0.888700
13/06/2021,€ 0.892100
14/06/2021,€ 0.891600
15/06/2021,€ 0.890700
16/06/2021,€ 0.886100
17/06/2021,€ 0.886600
18/06/2021,€ 0.886000
19/06/2021,€ 0.886100
20/06/2021,€ 0.879400
21/06/2021,€ 0.879500
22/06/2021,€ 0.879400
23/06/2021,€ 0.879700
24/06/2021,€ 0.877200
25/06/2021,€ 0.879500
26/06/2021,€ 0.885300
27/06/2021,€ 0.890600
28/06/2021,€ 0.893300
29/06/2021,€ 0.891300
30/06/2021,€ 0.892000
01/07/2021,€ 0.886600
02/07/2021,€ 0.885600
03/07/2021,€ 0.882300
04/07/2021,€ 0.883600
05/07/2021,€ 0.882200
06/07/2021,€ 0.886700
07/07/2021,€ 0.891000
08/07/2021,€ 0.888700
09/07/2021,€ 0.889500
10/07/2021,€ 0.894000
11/07/2021,€ 0.898400
12/07/2021,€ 0.898200
13/07/2021,€ 0.896000
14/07/2021,€ 0.892800
15/07/2021,€ 0.892300
16/07/2021,€ 0.894400
17/07/2021,€ 0.896600
18/07/2021,€ 0.895800
19/07/2021,€ 0.895000
