ds,yhat
08/03/2021,0.8561
09/03/2021,0.8566
10/03/2021,0.8568
11/03/2021,0.8544
12/03/2021,0.8564
13/03/2021,0.8555
14/03/2021,0.8563
15/03/2021,0.8568
16/03/2021,0.8581
17/03/2021,0.8625
18/03/2021,0.862
19/03/2021,0.8606
20/03/2021,0.8592
21/03/2021,0.8634
22/03/2021,0.863
23/03/2021,0.8614
24/03/2021,0.8639
25/03/2021,0.8633
26/03/2021,0.8625
27/03/2021,0.8638
28/03/2021,0.8639
29/03/2021,0.8614
30/03/2021,0.864
31/03/2021,0.8601
01/04/2021,0.8609
02/04/2021,0.8627
03/04/2021,0.8626
04/04/2021,0.8625
05/04/2021,0.8745
06/04/2021,0.8727
07/04/2021,0.8842
08/04/2021,0.8985
09/04/2021,0.8963
10/04/2021,0.8923
11/04/2021,0.8898
12/04/2021,0.8891
13/04/2021,0.8907
14/04/2021,0.888
15/04/2021,0.8864
16/04/2021,0.89
17/04/2021,0.8862
18/04/2021,0.8857
19/04/2021,0.882
20/04/2021,0.884
21/04/2021,0.8827
22/04/2021,0.8814
23/04/2021,0.884
24/04/2021,0.8855
25/04/2021,0.8848
26/04/2021,0.8856
27/04/2021,0.8966
28/04/2021,0.8929
29/04/2021,0.8942
30/04/2021,0.8945
01/05/2021,0.8977
02/05/2021,0.8945
03/05/2021,0.9004
04/05/2021,0.9077
05/05/2021,0.9085
06/05/2021,0.9037
07/05/2021,0.9067
08/05/2021,0.907
09/05/2021,0.9023
10/05/2021,0.9083
11/05/2021,0.9075
12/05/2021,0.904
13/05/2021,0.9138
14/05/2021,0.9118
15/05/2021,0.9132
16/05/2021,0.9125
17/05/2021,0.9188
18/05/2021,0.9233
19/05/2021,0.926
20/05/2021,0.9283
21/05/2021,0.9306
22/05/2021,0.9212
23/05/2021,0.922
24/05/2021,0.9201
25/05/2021,0.9225
26/05/2021,0.9136
27/05/2021,0.9133
28/05/2021,0.9106
29/05/2021,0.9177
30/05/2021,0.9119
31/05/2021,0.8983
01/06/2021,0.8941
02/06/2021,0.8922
03/06/2021,0.8964
04/06/2021,0.8981
05/06/2021,0.8974
06/06/2021,0.8982
07/06/2021,0.9026
08/06/2021,0.9032
09/06/2021,0.8993
10/06/2021,0.896
11/06/2021,0.8987
12/06/2021,0.8998
13/06/2021,0.8987
14/06/2021,0.8959
15/06/2021,0.896
16/06/2021,0.8968
17/06/2021,0.8967
18/06/2021,0.8958
19/06/2021,0.8927
20/06/2021,0.8953
21/06/2021,0.8967
22/06/2021,0.8958
23/06/2021,0.8953
24/06/2021,0.8945
25/06/2021,0.8919
26/06/2021,0.8888
27/06/2021,0.8878
28/06/2021,0.8911
29/06/2021,0.8949
30/06/2021,0.8899
01/07/2021,0.8894
02/07/2021,0.8894
03/07/2021,0.8902
04/07/2021,0.8916
